Location,CompIndex,CompBenchmark,CompYoYChange,SFDetachIndex,SFDetachBenchmark,SFDetachYoYChange,SFAttachIndex,SFAttachBenchmark,SFAttachYoYChange,THouseIndex,THouseBenchmark,THouseYoYChange,ApartIndex,ApartBenchmark,ApartYoYChange,Date
Toronto E08,203.7,500300,11.13,220.8,689300,13.06,195.5,502200,20.38,191.8,391500,7.93,166.6,266100,9.39,2016-06-01
Toronto E08,206.3,506700,10.32,224.8,701800,12.01,196.1,503700,16.45,198,404200,9.15,167.1,266800,9.5,2016-07-01
Toronto E08,206.7,507700,9.54,224.8,701800,10.2,196.6,505100,15.04,199.5,407200,8.66,167.6,267700,13.78,2016-08-01
Toronto E08,209.1,513500,10.34,224.8,701800,9.02,201.5,517700,14.95,201.2,410600,9.05,174.4,278500,18.16,2016-09-01
Toronto E08,215.2,528500,12.55,228.8,714300,10.75,205.4,527700,15.01,203.9,416200,9.68,186,297000,24.25,2016-10-01
Toronto E08,218.3,536100,14.65,232,724300,13.34,207.7,533600,17.08,205.6,419600,8.15,190.2,303700,25.46,2016-11-01
Toronto E08,223.1,547900,17.3,235.5,735200,14.54,212.2,545100,19.55,211,430700,10.88,196,313000,30.49,2016-12-01
Toronto E08,224.1,540800,21.33,239.8,747500,20.38,214.2,555200,19.13,208.9,426400,12.07,199.9,318900,27.24,2017-01-01
Toronto E08,229.8,554600,21.72,245.9,766500,20.42,219.7,569500,19.92,211.9,432500,13.13,205.9,328500,28.53,2017-02-01
Toronto E08,242.5,585200,27.97,261.7,815700,26.98,231.1,599000,24.38,225.9,461100,21.13,211.6,337600,33.33,2017-03-01
Toronto E08,257,620200,34.77,277,863400,31.97,241,624700,28.81,238.9,487600,32.57,227,362100,43.58,2017-04-01
Toronto E08,262.8,634200,32.59,275.5,858700,25.91,242.9,629600,25.72,246.2,502500,33.73,244.9,390700,48.69,2017-05-01
Toronto E08,261.8,631800,30.05,269.5,840000,21.12,244,632500,24.36,257.4,525400,36.33,248.7,396800,49.46,2017-06-01
Toronto E08,252.7,609800,23.69,252,785500,11.11,227.2,588900,15.56,251.5,513300,28.58,254.8,406500,52.57,2017-07-01
Toronto E08,249.8,602800,22.15,242.1,754600,6.84,221.6,574400,12.6,257.9,526400,31.45,261.6,417300,56.18,2017-08-01
Toronto E08,251.5,606900,21.5,245.7,765900,8.43,231,598800,14.41,253.3,517000,26.9,261.2,416700,49.86,2017-09-01
Toronto E08,250.8,605200,17.64,246,766800,6.63,227.4,589400,10.66,253.3,517000,26.21,259,413200,39.32,2017-10-01
Toronto E08,251,605700,15.88,246.6,768700,5.34,225.2,583700,8.32,243.2,496400,19.86,261.9,417800,37.77,2017-11-01
Toronto E08,249.7,602600,12.99,244.4,761800,2.99,219,567700,3.2,241.4,492700,16.56,263.2,419900,34.35,2017-12-01
Toronto E08,249.3,601600,11.2,243.7,759600,1.63,218.3,565900,1.87,244.8,499700,17.13,261.9,417800,31.02,2018-01-01
Toronto E08,248.5,599700,8.14,240.4,749300,-2.24,211.1,547200,-3.91,248.6,507400,17.32,264.8,422500,28.61,2018-02-01
Toronto E08,252.6,609600,4.16,247.2,770500,-5.54,221.5,574200,-4.15,245.4,500900,8.63,266,424400,25.71,2018-03-01
Toronto E08,260.2,627900,1.25,253.9,791400,-8.34,233.4,605000,-3.15,246.6,503300,3.22,275.7,439800,21.45,2018-04-01
Toronto E08,260.5,628600,-0.88,257.1,801400,-6.68,236.6,613300,-2.59,255.8,522100,3.9,268.2,427900,9.51,2018-05-01
Toronto E08,260.7,629100,-0.42,249.7,778300,-7.35,226.6,587400,-7.13,267.1,545200,3.77,279.3,445600,12.3,2018-06-01
Toronto E08,263.7,636400,4.35,251.7,784600,-0.12,228.8,593100,0.7,270.7,552500,7.63,284.3,453600,11.58,2018-07-01
Toronto E08,259.8,627000,4,247,769900,2.02,218.8,567200,-1.26,265.2,541300,2.83,282.4,450500,7.95,2018-08-01
Toronto E08,264.8,639000,5.29,248.6,774900,1.18,222.7,577300,-3.59,271,553100,6.99,292.9,467300,12.14,2018-09-01
Toronto E08,263.8,636600,5.18,247,769900,0.41,218.8,567200,-3.78,273.5,558200,7.97,292.8,467100,13.05,2018-10-01
Toronto E08,265.5,640700,5.78,249.7,778300,1.26,224.7,582400,-0.22,266.2,543300,9.46,294.7,470200,12.52,2018-11-01
Toronto E08,267.3,645100,7.05,253,788600,3.52,227.4,589400,3.84,264.3,539500,9.49,294.8,470300,12.01,2018-12-01
Toronto E08,265.9,641700,6.66,251.1,782700,3.04,225.4,584300,3.25,261.1,532900,6.66,294.8,470300,12.56,2019-01-01
Toronto E08,271.6,655400,9.3,256.9,800800,6.86,227.1,588700,7.58,271.6,554400,9.25,299.4,477700,13.07,2019-02-01
Toronto E08,274,661200,8.47,258.6,806100,4.61,231.4,599800,4.47,272.5,556200,11.04,303.5,484200,14.1,2019-03-01
Toronto E08,275.4,664600,5.84,258.1,804500,1.65,229.8,595700,-1.54,268,547000,8.68,309.3,493400,12.19,2019-04-01
Toronto E08,274.9,663400,5.53,259.8,809800,1.05,231.9,601100,-1.99,276.3,564000,8.01,302.8,483100,12.9,2019-05-01
Toronto E08,277.9,670600,6.6,260.4,811700,4.29,230.3,597000,1.63,284.1,579900,6.36,308.6,492300,10.49,2019-06-01
Toronto E08,275.1,663900,4.32,257.8,803600,2.42,229.4,594600,0.26,275.2,561700,1.7,307.6,490700,8.16,2019-07-01
Toronto E08,275,663600,5.85,255.4,796100,3.4,227.1,588700,3.79,285.8,583300,7.77,308.5,492200,9.24,2019-08-01
Toronto E08,273.7,660500,3.36,253.9,791400,2.13,224.6,582200,0.85,285.4,582500,5.31,307.2,490100,4.88,2019-09-01
Toronto E08,278.9,673000,5.72,257.5,802600,4.25,229.8,595700,5.03,286,583800,4.57,316.1,504300,7.96,2019-10-01
Toronto E08,282.2,681000,6.29,261.5,815100,4.73,232.3,602100,3.38,285.9,583500,7.4,320.2,510800,8.65,2019-11-01
Toronto E08,282.2,681000,5.57,262.5,818200,3.75,232.9,603700,2.42,287.4,586600,8.74,318.6,508300,8.07,2019-12-01
Toronto E08,283.4,683900,6.58,264.3,823800,5.26,234.3,607300,3.95,287.1,586000,9.96,318.7,508400,8.11,2020-01-01
Toronto E08,286.8,692100,5.6,267.5,833800,4.13,238.7,618700,5.11,292.9,597800,7.84,321.2,512400,7.28,2020-02-01
Toronto E08,292.7,706400,6.82,272.9,850600,5.53,243.9,632200,5.4,301.1,614600,10.5,327.2,522000,7.81,2020-03-01
Toronto E08,297.3,717500,7.91,278.1,866800,7.75,246,637700,7.05,303.6,619700,13.16,331.2,528400,7.01,2020-04-01
Toronto E08,300.7,725600,9.39,280,872800,7.78,250.1,648400,7.85,304.1,620700,10.06,338.2,539600,11.69,2020-05-01
Toronto E08,300.3,724700,8.06,275.3,858100,5.72,249.6,647100,8.38,305.4,623300,7.5,344.9,550200,11.76,2020-06-01
Toronto E08,306.7,740100,11.49,288.1,898000,11.75,259.5,672700,13.12,315.6,644200,14.68,339,540800,10.21,2020-07-01
Toronto E08,312.9,755100,13.78,293.5,914800,14.92,266.2,690100,17.22,326.2,665800,14.14,346,552000,12.16,2020-08-01
Toronto E08,314.3,758400,14.83,295,919500,16.19,267.3,693000,19.06,321.7,656600,12.72,349.1,556900,13.64,2020-09-01
Toronto E08,313.6,756700,12.4,293.4,914500,13.94,263.4,682900,14.62,321.1,655400,12.27,350.2,558700,10.79,2020-10-01
Toronto E08,314.2,758200,11.34,293.4,914500,12.2,262.3,680000,12.91,325.2,663800,13.75,351.4,560600,9.74,2020-11-01
Toronto E08,315,760100,11.58,297.8,928200,13.4,267,692200,14.64,327.1,667600,13.89,344.7,549900,8.23,2020-12-01
Toronto E08,322.2,777500,13.65,308.3,961000,16.65,279.9,725600,19.46,327.1,667600,13.89,347.9,555000,9.16,2021-01-01
Toronto E08,331.8,800700,15.73,321.4,1001800,20.19,292.9,759300,22.81,327,667400,11.72,353.6,564100,10.12,2021-02-01
Toronto E08,344.5,831300,17.66,337.8,1052900,23.74,297.8,772000,22.1,339.9,693800,12.89,359.2,573100,9.78,2021-03-01
Toronto E08,352.3,850100,18.54,343.7,1071300,23.59,308.2,799000,25.28,351.9,718300,15.87,369.1,588900,11.44,2021-04-01
Toronto E08,353.3,814500,20.83,351.6,1095900,25.57,318.7,826200,27.43,312.7,573300,18.31,367.1,500900,13.62,2021-05-01
Toronto E08,352.3,812200,22.24,347,1081600,26.04,319.2,827500,27.88,317,581200,19.89,371.2,506500,16.58,2021-06-01
Toronto E08,349.1,804800,16.21,340.3,1060700,18.12,313.4,812500,20.77,320.3,587300,15.26,371.9,507400,12.8,2021-07-01
Toronto E08,347.5,801100,13.56,331.9,1034500,13.08,297.7,771800,11.83,320.6,587800,16.29,382.1,521300,13.35,2021-08-01
Toronto E08,353.2,814300,14.9,340.7,1062000,15.49,303.1,785800,13.39,325.2,596300,18.21,383.1,522700,12.91,2021-09-01
Toronto E08,366.2,844200,20.22,360,1122100,22.7,324.8,842000,23.31,330.9,606700,18.52,386.5,527300,16.24,2021-10-01
Toronto E08,377.7,870700,23.43,374.1,1166100,27.51,335.9,870800,28.06,343,628900,22.5,393.3,536600,16.78,2021-11-01
Toronto E08,391.5,902600,27.57,387.4,1207500,30.09,346.8,899100,29.89,360.4,660800,27.58,406.9,555200,23.19,2021-12-01
Toronto E08,408.5,941700,29.39,403,1256200,30.72,360.9,935600,28.94,382.3,700900,36.73,424.2,578800,25.06,2022-01-01
Toronto E08,424.1,977700,30.49,420.5,1310700,30.83,383.2,993400,30.83,416.8,764200,46.3,431.8,589200,25.96,2022-02-01
Toronto E08,447,1030500,29.42,438.7,1367400,29.87,393.7,1020700,32.2,427.4,783600,39.22,466.1,636000,25.84,2022-03-01
Toronto E08,451,1039700,29.9,434.2,1353400,26.33,391.3,1014400,26.96,434.7,797000,38.97,483.5,659700,33.05,2022-04-01
Toronto E08,415.6,1125500,20.15,401.3,1427600,17.51,406.4,1134700,22.52,445.7,848700,33.32,483.6,717600,30.35,2022-05-01
Toronto E08,392.6,1063200,14.66,376.2,1338300,11.04,385.2,1075400,15.16,430.9,820400,29.83,462.8,686800,27.67,2022-06-01
Toronto E08,377.5,1022200,11.82,359.8,1279900,7.95,371.9,1038300,13.35,427,813100,27.69,444.7,660000,22.78,2022-07-01
Toronto E08,377.5,1022200,11.82,359.8,1279900,7.95,371.9,1038300,13.35,427,813100,27.69,444.7,660000,22.78,2022-07-01
Toronto E08,367.3,994700,8.77,353.2,1256300,5.43,357.2,997200,12.12,392.5,747400,17.76,428.5,635900,18.83,2022-08-01
Toronto E08,364.3,986600,3.85,352.8,1254900,0.26,354.9,990800,7.68,381.6,726500,13.74,417.7,619900,13.6,2022-09-01
Toronto E08,364.3,986600,3.85,352.8,1254900,0.26,354.9,990800,7.68,381.6,726500,13.74,417.7,619900,13.6,2022-09-01
Toronto E08,362,980300,-0.9,350.2,1245600,-5.15,349.8,976700,0.66,382.2,727800,9.01,412.3,611800,9.6,2022-10-01
Toronto E08,353.4,956900,-6.26,341.1,1213300,-10.59,333.3,930700,-6.56,401,763500,8.06,400.5,594300,4.82,2022-11-01
Toronto E08,341.5,924900,-12.14,335.4,1193100,-14.83,324.1,905000,-12.9,388.6,739900,0.91,367.4,545200,-5.72,2022-12-01
Toronto E08,345.1,934500,-18.13,341.5,1214600,-21.13,314.9,879300,-19.09,373.4,710900,-9.06,372,552100,-9.29,2023-01-01
Toronto E08,357.7,968700,-16.78,358,1273500,-17.51,328.8,918100,-19.15,360.3,686000,-17,371.7,551600,-15.48,2023-02-01
Toronto E08,362,980200,-16.51,358.1,1273800,-16.91,346.6,967700,-17.2,385.6,734200,-12.82,387.2,574600,-16.8,2023-03-01
Toronto E08,396.3,995800,-9.85,390.7,1322800,-6.71,353.6,955200,-12.26,375.3,705900,-15.45,358.7,562100,-17.04,2023-05-01
Toronto E08,402.1,1010600,-3.18,393.6,1332700,0.18,361.1,975400,-5.84,400.2,752700,-6.71,373.8,585700,-9.36,2023-06-01
Toronto E08,400.3,1006000,0.5,385.1,1303800,2.56,364,983100,-1.54,426,801400,0.19,381.9,598500,-3.14,2023-07-01
Toronto E08,396.6,996700,2.3,385,1303600,4.48,360,972400,1.67,427,803200,9.07,374,586000,-1.73,2023-08-01
Toronto E08,395.2,993100,3.1,384.1,1300400,4.38,359.9,972000,1.98,404.1,760100,6.51,376.4,589800,3.52,2023-09-01
Toronto E08,379.1,952700,-0.76,365.4,1237100,0,353.3,954200,1.76,381.6,717800,0.37,367.2,575400,0.99,2023-10-01
Toronto E08,375.6,943800,0.43,367.5,1244400,3.23,341.5,922500,3.42,368.4,693000,-7.85,350.6,549400,-1.85,2023-11-01
Toronto E08,367.9,924600,0.88,356.9,1208600,1.91,321.5,868400,-0.19,380.1,715000,-1.93,349.9,548300,2.01,2023-12-01
Toronto E08,363.9,914400,-0.95,353.8,1198100,-0.84,311.6,841700,-2.07,378.1,711200,-0.4,346.5,542900,3,2024-01-01
Toronto E08,376.8,947000,-2.69,369.8,1252200,-3.75,335.4,905800,-0.97,376.3,707800,4.82,347.4,544300,4.01,2024-02-01
Toronto E08,386.6,971500,-0.85,380.7,1289000,-0.89,357,964300,-0.14,389.8,733200,4.67,354.9,556200,3.89,2024-03-01
Toronto E08,394.3,990800,-1.23,390.1,1321000,-0.91,369.8,998700,1.29,385.2,724600,-2.11,360.4,564800,3.18,2024-04-01
Toronto E08,396.4,984300,-1.32,392.1,1302500,-0.56,367.3,974400,5,391.4,748700,5,372.9,549300,-1.11,2024-05-01
Toronto E08,398.5,989400,-2.42,395.9,1315100,-0.43,366,971000,2.55,398,761400,-0.3,370.3,545400,-5.7,2024-06-01
Toronto E08,388,963400,-4.57,383.5,1274100,-1.36,351.8,933400,-1.98,373.6,714700,-11.9,369,543600,-8.07,2024-07-01
Toronto E08,383,950900,-4.99,372.6,1237700,-4.14,348.3,924000,-2.22,365.9,700000,-13.9,378.3,557300,-3.69,2024-08-01
Toronto E08,376.7,935300,-6.11,367.4,1220600,-5.21,331.2,878600,-6.49,347.6,665000,-13.8,373.9,550800,-5.25,2024-09-01
Toronto E08,376.2,934000,-2.44,368.9,1225600,0.08,327.1,867800,-5.54,358,684800,-5.8,364.6,537000,-5.64,2024-10-01
Toronto E08,370.4,919600,-2.63,358.5,1190900,-3.24,332,880800,-1.07,382.5,731800,4.3,364.3,536600,-1.62,2024-11-01
Toronto E08,379.5,942400,1.74,367.2,1219900,1.94,328.9,872600,4.08,393.4,752500,3.7,359.8,530000,-2.23,2024-12-01
Toronto E08,378.1,938700,0.45,368.4,1223900,0.33,318.5,845000,0.7,398.3,761900,2.9,354.7,522500,-2.88,2025-01-01
Toronto E08,368.5,915100,-5.17,350.2,1163500,-8.42,298.1,790900,-11.41,400.9,767000,4.9,374,550900,1.58,2025-02-01
Toronto E08,375.9,933400,-3.86,360.8,1198500,-5.8,309.8,821900,-12.14,387.4,741100,0.7,372.1,548100,-1.12,2025-03-01
Toronto E08,324.1,863300,-5.84,326.5,1123400,-9.1,321.8,841200,-10.88,343,661000,-6.05,340.7,544500,-1.13,2025-04-01
Toronto E08,317,844600,-8.51,319.3,1098800,-12.28,306.2,800300,-17.78,349.4,673200,-4.43,335.5,536100,-1.18,2025-05-01
Toronto E08,328.3,874500,-4.09,333.9,1149000,-6.84,333.1,870600,-9.31,358.7,691300,-3.37,323,516200,-4.15,2025-06-01
Toronto E09,176,424700,9.66,194,551500,9.74,178,437600,8.52,180,331700,14.72,154,289200,8.82,2015-07-01
Toronto E09,177,426900,9.47,195,555000,9.67,183,449100,10.71,186,342000,17.92,154,289400,8.43,2015-08-01
Toronto E09,179,432900,10.75,198,563500,11.49,186,455700,13.02,187,345000,18.26,156,293300,8.69,2015-09-01
Toronto E09,180,433700,10.66,197,561800,11.15,185,453000,11.54,186,342900,16.82,158,295800,9.13,2015-10-01
Toronto E09,179,432700,9.07,197,560700,9.93,184,451300,9.92,183,337400,14.08,158,295800,7.13,2015-11-01
Toronto E09,181,436300,10.18,199,565800,10.69,184,451800,10.84,187,344600,13.68,159,297600,8.92,2015-12-01
Toronto E09,177,427900,6.88,201,573200,10.96,191,468200,16.7,184,339700,10.29,147,276400,-0.2,2016-01-01
Toronto E09,183.1,442200,8.22,203.5,579200,9.82,187.2,459400,11.56,185.7,342200,12.27,159.2,298500,5.22,2016-02-01
Toronto E09,186.7,450900,8.61,208.6,593700,10.08,190.5,467500,10.24,191.3,352600,13.2,160.7,301300,5.86,2016-03-01
Toronto E09,191.8,463200,10.61,218,620400,12.37,196.9,483200,10.93,194.3,358100,14.03,161,301900,7.91,2016-04-01
Toronto E09,196.5,474500,11.84,223.1,634900,14,203.3,498900,11.76,201.2,370800,14.45,164.4,308300,8.3,2016-05-01
Toronto E09,200.3,483700,13.48,228.2,649500,17.03,208.8,512400,16.52,206.1,379800,15.59,166.5,312200,7.77,2016-06-01
Toronto E09,202.3,488500,15.07,228.8,651200,18.06,206.1,505800,15.66,212.4,391400,18,170.3,319400,10.44,2016-07-01
Toronto E09,203.4,491200,15.05,229.3,652600,17.65,206.6,507000,12.83,217.9,401600,17.4,172.1,322700,11.54,2016-08-01
Toronto E09,206,497500,14.96,233,663100,17.68,206.8,507500,11.36,218.2,402100,16.56,174.2,326600,11.38,2016-09-01
Toronto E09,208.1,502600,15.93,232.5,661700,17.78,211.8,519800,14.73,222.3,409700,19.45,179.1,335800,13.57,2016-10-01
Toronto E09,208.3,503000,16.3,231,657400,17.32,211.4,518800,14.95,229,422000,25.07,180.7,338800,14.51,2016-11-01
Toronto E09,211.1,509800,16.89,235.1,669100,18.26,219.6,538900,19.28,226,416500,20.86,182.2,341600,14.81,2016-12-01
Toronto E09,213.3,510000,19.03,241.3,685100,19.75,228.7,559400,19.11,232.2,431500,25.18,183.6,344400,17.84,2017-01-01
Toronto E09,219.4,524600,19.96,251.4,713800,22.04,236.2,577700,21.38,228.7,425000,22.76,187,350700,17.54,2017-02-01
Toronto E09,234,559500,25.54,270.7,768600,28.23,254.1,621500,28.2,251.5,467400,30.72,196,367600,22.04,2017-03-01
Toronto E09,246.4,589100,28.74,283.2,804100,28.2,264.3,646500,28.24,266.2,494700,36.23,208.2,390500,29.4,2017-04-01
Toronto E09,250.5,598900,27.81,274.8,780300,21.59,260,635900,22.18,278.3,517200,37.36,223.8,419800,36.21,2017-05-01
Toronto E09,249.2,595800,24.97,263.6,748500,14.26,252.2,616900,15.85,283.9,527600,36.69,231.1,433500,38.88,2017-06-01
Toronto E09,247,590600,22.4,252.2,716100,8.85,240.2,587500,11.1,285,529600,32.87,237.6,445700,39.68,2017-07-01
Toronto E09,239.2,571900,17.77,243.8,692200,5,232.5,568700,7.99,280.7,521600,27.48,229.8,431000,33.68,2017-08-01
Toronto E09,238.9,571200,16.03,242.8,689400,2.88,231.4,566000,7.13,278.1,516800,26.07,230.6,432500,32.38,2017-09-01
Toronto E09,239.7,573100,15.46,243.4,691100,3.62,230,562600,5.17,279.7,519800,24.37,231.6,434400,29.39,2017-10-01
Toronto E09,239.3,572200,14.99,244.2,693400,4.63,232.1,567700,6.47,269.9,501600,16.29,231.4,434000,28.06,2017-11-01
Toronto E09,239.4,572400,13.62,241.5,685700,1.68,231.4,566000,2.25,272.1,505700,18.92,233.7,438400,28.27,2017-12-01
Toronto E09,239.4,572400,12.24,239.8,680900,-0.62,229.9,562300,0.52,266.9,496000,14.99,236,442700,28.54,2018-01-01
Toronto E09,238.9,571200,8.94,237.7,674900,-5.49,228.9,559900,-3.09,268.5,499000,17.4,236.4,443400,26.42,2018-02-01
Toronto E09,242.7,580300,3.72,239.6,680300,-11.49,229.4,561100,-9.72,266.3,494900,5.84,243,455800,23.98,2018-03-01
Toronto E09,246.8,590100,0.16,242.4,688300,-14.41,233.3,570600,-11.73,267.1,496400,0.38,248.8,466700,19.5,2018-04-01
Toronto E09,249.7,597000,-0.32,244.7,694800,-10.95,234.6,573800,-9.77,278.7,517900,0.14,251.2,471200,12.24,2018-05-01
Toronto E09,250.1,598000,0.36,244.3,693700,-7.32,235.6,576300,-6.58,282.3,524600,-0.56,251.9,472500,9,2018-06-01
Toronto E09,252.2,603000,2.11,242.4,688300,-3.89,233.7,571600,-2.71,288.3,535800,1.16,257.5,483000,8.38,2018-07-01
Toronto E09,248.4,593900,3.85,239.7,680600,-1.68,228.8,559600,-1.59,280,520300,-0.25,253.3,475100,10.23,2018-08-01
Toronto E09,247.6,592000,3.64,240.5,682900,-0.95,230.6,564000,-0.35,278.9,518300,0.29,251,470800,8.85,2018-09-01
Toronto E09,248.5,594200,3.67,240.7,683400,-1.11,231.1,565300,0.48,284.1,528000,1.57,251.8,472300,8.72,2018-10-01
Toronto E09,249.3,596100,4.18,241.9,686800,-0.94,232.3,568200,0.09,279.7,519800,3.63,253.1,474800,9.38,2018-11-01
Toronto E09,248.2,593400,3.68,240,681400,-0.62,229,560100,-1.04,277.1,515000,1.84,253.1,474800,8.3,2018-12-01
Toronto E09,250.6,599200,4.68,243.1,690200,1.38,229.1,560400,-0.35,277.2,515100,3.86,255.3,478900,8.18,2019-01-01
Toronto E09,251.1,600400,5.11,242.4,688300,1.98,227.2,555700,-0.74,283.8,527400,5.7,256.1,480400,8.33,2019-02-01
Toronto E09,257.5,615700,6.1,250.6,711500,4.59,235.6,576300,2.7,286.4,532200,7.55,261.3,490100,7.53,2019-03-01
Toronto E09,257.8,616400,4.46,251.9,715200,3.92,240.2,587500,2.96,282.3,524600,5.69,260.7,489000,4.78,2019-04-01
Toronto E09,260.9,623800,4.49,253.9,720900,3.76,242.1,592200,3.2,288.8,536700,3.62,264.5,496100,5.29,2019-05-01
Toronto E09,262.7,628100,5.04,255.3,724900,4.5,245.5,600500,4.2,294.6,547500,4.36,266.2,499300,5.68,2019-06-01
Toronto E09,263.9,631000,4.6,254.8,723500,5.12,244.2,597300,4.4,295.5,549100,2.57,268.9,504400,4.43,2019-07-01
Toronto E09,264.9,633400,6.64,255.2,724600,6.47,244.8,598800,6.99,296.5,551000,5.89,270.4,507200,6.75,2019-08-01
Toronto E09,265.4,634600,7.19,254,721200,5.61,247.3,604900,7.24,298.2,554200,6.92,272.2,510600,8.45,2019-09-01
Toronto E09,269.2,643600,8.33,256.9,729400,6.73,247.8,606100,7.23,299.9,557300,5.56,277.5,520500,10.21,2019-10-01
Toronto E09,273.5,653900,9.71,259.8,737700,7.4,249.7,610700,7.49,298.3,554300,6.65,284.1,532900,12.25,2019-11-01
Toronto E09,274.6,656600,10.64,263,746800,9.58,255.2,624200,11.44,299.7,557000,8.16,283.1,531000,11.85,2019-12-01
Toronto E09,279.1,667300,11.37,269.2,764400,10.74,261.6,639900,14.19,306.5,569600,10.57,285.8,536100,11.95,2020-01-01
Toronto E09,285.9,683600,13.86,275,780800,13.45,267.9,655300,17.91,312,579800,9.94,293.8,551100,14.72,2020-02-01
Toronto E09,294.5,704100,14.37,284.2,806900,13.41,278,680000,18,321.5,597500,12.26,301.6,565700,15.42,2020-03-01
Toronto E09,298.3,713200,15.75,282.6,802400,12.19,273.1,668000,13.7,329.3,612000,16.73,310.4,582200,19.06,2020-04-01
Toronto E09,298.3,713200,14.33,279.6,793900,10.12,271,662800,11.94,330.3,613800,14.37,313.1,587300,18.37,2020-05-01
Toronto E09,291.3,696400,10.89,270.8,768900,6.07,264.4,646600,7.7,340.6,633000,15.61,305,572100,14.58,2020-06-01
Toronto E09,299.7,716500,13.57,284.8,808600,11.82,277.2,678000,13.51,331.7,616400,12.25,310.9,583200,15.62,2020-07-01
Toronto E09,300.7,718900,13.51,288.3,818600,12.97,283.6,693600,15.85,332.4,617700,12.11,309.4,580400,14.42,2020-08-01
Toronto E09,301.6,721100,13.64,293.5,833300,15.55,288.6,705800,16.7,328.1,609700,10.03,306.9,575700,12.75,2020-09-01
Toronto E09,298.4,713400,10.89,291.1,826500,13.27,288.4,705300,16.38,331.1,615300,10.4,301.9,566300,8.79,2020-10-01
Toronto E09,299.3,715600,9.43,291.4,827400,12.16,287,701900,14.94,331.6,616200,11.16,303.7,569700,6.9,2020-11-01
Toronto E09,299.8,716800,9.18,294.9,837300,12.13,290.9,711500,13.99,330.7,614600,10.49,301.2,565000,6.39,2020-12-01
Toronto E09,304.5,728000,9.1,302.2,858000,12.3,296.8,725900,13.41,336.5,625300,9.72,303,568400,6.02,2021-01-01
Toronto E09,316.2,756000,10.6,319.2,906300,16.07,312.8,765000,16.76,340.7,633100,9.2,310.1,581700,5.55,2021-02-01
Toronto E09,328.1,784400,11.41,335.2,951700,17.9,328.7,803900,18.24,345,641100,7.31,318.8,598000,5.74,2021-03-01
Toronto E09,335.5,802100,12.43,339,962500,19.92,327.3,800500,19.85,363.1,674800,10.36,328.8,616700,5.93,2021-04-01
Toronto E09,339.2,809900,13.9,339.5,964000,21.42,325.1,795100,19.96,358.2,644900,11.52,337.2,632500,7.7,2021-05-01
Toronto E09,338.1,807300,16.71,334.9,950900,23.67,319.5,781400,20.84,356.4,641600,12.61,340.3,638300,11.57,2021-06-01
Toronto E09,338.7,808700,13.58,335.2,951700,17.7,322.3,788300,16.19,367.2,661100,18.49,339.4,636600,9.17,2021-07-01
Toronto E09,340.2,812300,13.7,337.1,957100,16.93,324.2,792900,14.32,364.4,656000,17.7,341.1,639800,10.25,2021-08-01
Toronto E09,346,826200,14.99,346.9,985000,18.19,334.5,818100,15.9,372.7,671000,17.28,342.2,641900,11.5,2021-09-01
Toronto E09,362.3,865100,21.66,369.2,1048300,26.83,351.5,859700,21.88,385.4,693800,19.58,352.9,662000,16.89,2021-10-01
Toronto E09,379.9,907100,27.14,385.5,1094600,32.29,365,892700,27.18,405.1,729300,25.03,371.5,696800,22.32,2021-11-01
Toronto E09,392.3,936700,30.98,397.1,1127500,34.66,377.8,924000,29.87,425.8,766600,30.98,383.4,719200,27.29,2021-12-01
Toronto E09,400.8,957000,32.06,406.9,1155300,34.65,385.6,943100,29.92,446.1,803100,38.97,388.8,729300,28.32,2022-01-01
Toronto E09,434.9,1038400,38.02,439,1246500,37.53,416.6,1018900,33.18,468.6,843600,44.36,426.8,800600,37.63,2022-02-01
Toronto E09,455.7,1088100,38.85,458.9,1303000,36.9,433.4,1060000,31.85,492.5,886600,41.77,448.8,841800,40.78,2022-03-01
Toronto E09,450.4,1075400,34.45,445.2,1264100,31.33,422.8,1034000,29.18,490.8,883600,38.21,452.5,848800,37.62,2022-04-01
Toronto E09,490.4,977800,27.71,457.5,1252700,24.22,418.4,1036400,24.9,453.6,789700,28.21,502.7,682600,32.78,2022-05-01
Toronto E09,463.2,923600,20.62,421.1,1152900,15.02,393.2,973900,18.36,420.4,731900,19.94,503.5,683800,31.43,2022-06-01
Toronto E09,447.2,891700,15.88,397.6,1088600,8.25,372.2,921900,11.17,422.6,735800,16.48,500.9,680200,30.44,2022-07-01
Toronto E09,447.2,891700,15.88,397.6,1088600,8.25,372.2,921900,11.17,422.6,735800,16.48,500.9,680200,30.44,2022-07-01
Toronto E09,434.2,865800,11.11,384,1051500,2.76,359.6,890800,6.86,406.7,708000,11.7,487.3,661700,25.56,2022-08-01
Toronto E09,425.1,847700,5.22,378.9,1037500,-2.57,354.4,877900,0.14,386.7,673200,4.18,473.6,643200,19.69,2022-09-01
Toronto E09,425.1,847700,5.22,378.9,1037500,-2.57,354.4,877900,0.14,386.7,673200,4.18,473.6,643200,19.69,2022-09-01
Toronto E09,422.6,842700,-0.59,381.3,1044000,-8.6,350.9,869300,-6.85,379.6,660900,0.8,463,628700,14.92,2022-10-01
Toronto E09,421.5,840500,-3.77,377.5,1033700,-12.23,346.5,858200,-10.88,390.6,680000,-0.61,465.2,631700,12.99,2022-11-01
